SA22023_V1_00_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA22023_V1_00_NAME_ASCII_usual_residence_address,SA22023_V1_00_educational_institution_address,SA22023_V1_00_NAME_educational_institution_address,SA22023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,2023_Total_stated
161800,Conifer Grove West,Conifer Grove West,140300,Mount St John,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161800,Conifer Grove West,Conifer Grove West,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
161800,Conifer Grove West,Conifer Grove West,147500,Māngere Mountain View,Mangere Mountain View,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161800,Conifer Grove West,Conifer Grove West,148102,Pakuranga North,Pakuranga North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161800,Conifer Grove West,Conifer Grove West,152201,Botany Downs West,Botany Downs West,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161800,Conifer Grove West,Conifer Grove West,153800,Somerville,Somerville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15
161800,Conifer Grove West,Conifer Grove West,154400,Ōtara Central,Otara Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
161800,Conifer Grove West,Conifer Grove West,155500,Manukau Central,Manukau Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
161800,Conifer Grove West,Conifer Grove West,157301,Ormiston North,Ormiston North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
161800,Conifer Grove West,Conifer Grove West,157600,Wiri West,Wiri West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
161800,Conifer Grove West,Conifer Grove West,160902,Manurewa South,Manurewa South,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
161800,Conifer Grove West,Conifer Grove West,161000,Randwick Park East,Randwick Park East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161800,Conifer Grove West,Conifer Grove West,161800,Conifer Grove West,Conifer Grove West,36,-999,66,6,66,-999,-999,-999,-999,-999,174,87,-999,96,15,96,-999,-999,-999,-999,6,303
161800,Conifer Grove West,Conifer Grove West,162000,Takanini West,Takanini West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
161800,Conifer Grove West,Conifer Grove West,162500,Hingaia,Hingaia,-999,-999,12,-999,-999,9,-999,-999,-999,-999,24,-999,-999,12,-999,-999,6,-999,-999,-999,-999,24
161800,Conifer Grove West,Conifer Grove West,163700,Rosehill,Rosehill,-999,6,-999,-999,-999,54,-999,-999,-999,-999,69,-999,6,18,-999,-999,69,-999,-999,-999,-999,102
161900,Conifer Grove East,Conifer Grove East,134800,Auckland-University,Auckland-University,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,15
161900,Conifer Grove East,Conifer Grove East,154400,Ōtara Central,Otara Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161900,Conifer Grove East,Conifer Grove East,155500,Manukau Central,Manukau Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
161900,Conifer Grove East,Conifer Grove East,157600,Wiri West,Wiri West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
162101,Takanini South,Takanini South,157600,Wiri West,Wiri West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
161900,Conifer Grove East,Conifer Grove East,160800,Manurewa East,Manurewa East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
161900,Conifer Grove East,Conifer Grove East,161000,Randwick Park East,Randwick Park East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161900,Conifer Grove East,Conifer Grove East,161800,Conifer Grove West,Conifer Grove West,-999,-999,99,-999,36,-999,-999,-999,-999,-999,141,-999,-999,96,-999,24,-999,-999,-999,-999,-999,126
161900,Conifer Grove East,Conifer Grove East,161900,Conifer Grove East,Conifer Grove East,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,27
161900,Conifer Grove East,Conifer Grove East,162300,Ardmore,Ardmore,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
161900,Conifer Grove East,Conifer Grove East,163600,Papakura Massey Park,Papakura Massey Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
161900,Conifer Grove East,Conifer Grove East,163700,Rosehill,Rosehill,-999,-999,12,-999,-999,33,6,-999,-999,-999,57,-999,-999,-999,-999,-999,30,-999,-999,-999,-999,42
162000,Takanini West,Takanini West,131900,Mount Albert West,Mount Albert West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162000,Takanini West,Takanini West,133200,Queen Street,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162000,Takanini West,Takanini West,134800,Auckland-University,Auckland-University,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,21
162000,Takanini West,Takanini West,154400,Ōtara Central,Otara Central,-999,15,-999,-999,-999,-999,-999,12,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162000,Takanini West,Takanini West,155500,Manukau Central,Manukau Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
162000,Takanini West,Takanini West,157600,Wiri West,Wiri West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,18
162000,Takanini West,Takanini West,160000,Rowandale East,Rowandale East,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
162000,Takanini West,Takanini West,160300,Hillpark South,Hillpark South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162000,Takanini West,Takanini West,161000,Randwick Park East,Randwick Park East,-999,-999,15,-999,-999,6,6,-999,-999,-999,33,-999,-999,21,-999,-999,-999,9,-999,-999,-999,45
162000,Takanini West,Takanini West,161600,Takanini North,Takanini North,-999,-999,24,-999,45,-999,-999,-999,-999,-999,66,-999,-999,30,-999,42,-999,-999,-999,-999,-999,75
162000,Takanini West,Takanini West,161800,Conifer Grove West,Conifer Grove West,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162000,Takanini West,Takanini West,162000,Takanini West,Takanini West,27,-999,9,-999,-999,-999,-999,-999,-999,-999,42,42,-999,12,-999,9,-999,-999,-999,-999,-999,69
162000,Takanini West,Takanini West,162102,Takanini East,Takanini East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15
162000,Takanini West,Takanini West,162300,Ardmore,Ardmore,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,30
162000,Takanini West,Takanini West,162602,Takanini McLennan,Takanini McLennan,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
162000,Takanini West,Takanini West,162901,Clevedon,Clevedon,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
162000,Takanini West,Takanini West,163700,Rosehill,Rosehill,-999,-999,9,-999,-999,6,-999,-999,-999,-999,24,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
162000,Takanini West,Takanini West,164302,Drury East,Drury East,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162101,Takanini South,Takanini South,131801,Freemans Bay,Freemans Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9
162101,Takanini South,Takanini South,133200,Queen Street,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162101,Takanini South,Takanini South,134800,Auckland-University,Auckland-University,-999,15,-999,-999,-999,-999,-999,33,-999,-999,54,-999,18,-999,-999,-999,-999,-999,36,-999,-999,57
162101,Takanini South,Takanini South,140300,Mount St John,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162101,Takanini South,Takanini South,152201,Botany Downs West,Botany Downs West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,15
162101,Takanini South,Takanini South,153800,Somerville,Somerville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162101,Takanini South,Takanini South,154400,Ōtara Central,Otara Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162101,Takanini South,Takanini South,155500,Manukau Central,Manukau Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
162101,Takanini South,Takanini South,156101,Middlefield,Middlefield,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162101,Takanini South,Takanini South,157301,Ormiston North,Ormiston North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,24
162101,Takanini South,Takanini South,158101,Ormiston Central,Ormiston Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
162101,Takanini South,Takanini South,158200,Mission Heights South,Mission Heights South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
162101,Takanini South,Takanini South,159301,The Gardens (Auckland),The Gardens (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162101,Takanini South,Takanini South,160000,Rowandale East,Rowandale East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
162101,Takanini South,Takanini South,160300,Hillpark South,Hillpark South,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162101,Takanini South,Takanini South,160601,Leabank,Leabank,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162101,Takanini South,Takanini South,160902,Manurewa South,Manurewa South,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
162101,Takanini South,Takanini South,161000,Randwick Park East,Randwick Park East,-999,-999,15,-999,-999,-999,6,-999,-999,-999,24,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18
162101,Takanini South,Takanini South,161600,Takanini North,Takanini North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,18,-999,-999,-999,-999,-999,45
162101,Takanini South,Takanini South,161800,Conifer Grove West,Conifer Grove West,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
162101,Takanini South,Takanini South,162000,Takanini West,Takanini West,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162101,Takanini South,Takanini South,162101,Takanini South,Takanini South,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,54
162101,Takanini South,Takanini South,162102,Takanini East,Takanini East,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,36,-999,6,-999,-999,-999,-999,-999,42
162101,Takanini South,Takanini South,162300,Ardmore,Ardmore,-999,12,18,-999,-999,9,-999,-999,-999,-999,42,-999,12,12,-999,-999,-999,-999,-999,-999,9,33
162101,Takanini South,Takanini South,162500,Hingaia,Hingaia,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
162101,Takanini South,Takanini South,162602,Takanini McLennan,Takanini McLennan,-999,-999,21,-999,51,-999,-999,-999,-999,-999,78,-999,-999,36,-999,39,-999,-999,-999,-999,-999,72
162101,Takanini South,Takanini South,163200,Papakura Central,Papakura Central,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162101,Takanini South,Takanini South,163301,Papakura North East,Papakura North East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
162101,Takanini South,Takanini South,163600,Papakura Massey Park,Papakura Massey Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,-999,-999,-999,15
162101,Takanini South,Takanini South,163700,Rosehill,Rosehill,-999,-999,9,-999,-999,6,-999,-999,-999,-999,18,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,24
162102,Takanini East,Takanini East,130200,Saint Marys Bay,Saint Marys Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162102,Takanini East,Takanini East,131801,Freemans Bay,Freemans Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9
162102,Takanini East,Takanini East,131900,Mount Albert West,Mount Albert West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162102,Takanini East,Takanini East,134800,Auckland-University,Auckland-University,-999,12,-999,-999,-999,-999,-999,12,-999,-999,27,-999,15,-999,-999,-999,-999,-999,39,-999,-999,57
162102,Takanini East,Takanini East,153800,Somerville,Somerville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
162102,Takanini East,Takanini East,154400,Ōtara Central,Otara Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162102,Takanini East,Takanini East,155500,Manukau Central,Manukau Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
162102,Takanini East,Takanini East,157301,Ormiston North,Ormiston North,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,24
162102,Takanini East,Takanini East,157600,Wiri West,Wiri West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
162102,Takanini East,Takanini East,158101,Ormiston Central,Ormiston Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
162102,Takanini East,Takanini East,160300,Hillpark South,Hillpark South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
162102,Takanini East,Takanini East,161000,Randwick Park East,Randwick Park East,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21
162102,Takanini East,Takanini East,162000,Takanini West,Takanini West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162102,Takanini East,Takanini East,162102,Takanini East,Takanini East,18,-999,6,-999,6,-999,-999,-999,-999,-999,33,75,-999,30,-999,27,-999,-999,-999,-999,-999,138
162102,Takanini East,Takanini East,162300,Ardmore,Ardmore,-999,12,6,-999,-999,9,-999,-999,-999,-999,30,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162102,Takanini East,Takanini East,162500,Hingaia,Hingaia,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
162102,Takanini East,Takanini East,162601,Takanini South East,Takanini South East,-999,-999,39,-999,-999,-999,-999,-999,-999,-999,42,-999,-999,84,9,45,-999,-999,-999,-999,-999,141
162102,Takanini East,Takanini East,162602,Takanini McLennan,Takanini McLennan,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12
162102,Takanini East,Takanini East,163301,Papakura North East,Papakura North East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
162102,Takanini East,Takanini East,163600,Papakura Massey Park,Papakura Massey Park,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21
162102,Takanini East,Takanini East,163700,Rosehill,Rosehill,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
162200,Takanini Central,Takanini Central,134800,Auckland-University,Auckland-University,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,15
162200,Takanini Central,Takanini Central,153800,Somerville,Somerville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162200,Takanini Central,Takanini Central,154400,Ōtara Central,Otara Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162200,Takanini Central,Takanini Central,162200,Takanini Central,Takanini Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,18
162200,Takanini Central,Takanini Central,162602,Takanini McLennan,Takanini McLennan,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24
162200,Takanini Central,Takanini Central,163700,Rosehill,Rosehill,-999,-999,12,-999,-999,9,-999,-999,-999,-999,27,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21
162300,Ardmore,Ardmore,134800,Auckland-University,Auckland-University,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12
162300,Ardmore,Ardmore,152201,Botany Downs West,Botany Downs West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162300,Ardmore,Ardmore,153800,Somerville,Somerville,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9
162300,Ardmore,Ardmore,154400,Ōtara Central,Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162300,Ardmore,Ardmore,155500,Manukau Central,Manukau Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162300,Ardmore,Ardmore,157101,Turanga,Turanga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162300,Ardmore,Ardmore,162300,Ardmore,Ardmore,24,-999,33,-999,-999,9,-999,-999,-999,-999,72,15,-999,21,-999,-999,-999,-999,-999,-999,-999,39
162300,Ardmore,Ardmore,162500,Hingaia,Hingaia,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12
162300,Ardmore,Ardmore,162901,Clevedon,Clevedon,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,33
162300,Ardmore,Ardmore,163700,Rosehill,Rosehill,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162300,Ardmore,Ardmore,165200,Hunua,Hunua,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
162400,Glenbrook,Glenbrook,134800,Auckland-University,Auckland-University,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,12
162400,Glenbrook,Glenbrook,154400,Ōtara Central,Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162400,Glenbrook,Glenbrook,155500,Manukau Central,Manukau Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
162400,Glenbrook,Glenbrook,159801,Karaka Creek,Karaka Creek,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162400,Glenbrook,Glenbrook,162400,Glenbrook,Glenbrook,27,-999,75,-999,-999,48,-999,-999,-999,-999,150,63,-999,78,-999,-999,75,-999,-999,-999,-999,219
162400,Glenbrook,Glenbrook,162500,Hingaia,Hingaia,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18
162400,Glenbrook,Glenbrook,163801,Patumāhoe,Patumahoe,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18
162400,Glenbrook,Glenbrook,164401,Tamakae,Tamakae,-999,-999,36,-999,-999,27,-999,-999,-999,-999,72,-999,-999,45,-999,-999,48,-999,-999,-999,-999,96
162400,Glenbrook,Glenbrook,164700,Waiuku Central,Waiuku Central,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162400,Glenbrook,Glenbrook,164800,Waiuku East,Waiuku East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18
162400,Glenbrook,Glenbrook,165001,Puni,Puni,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162400,Glenbrook,Glenbrook,166000,Pukekohe Central,Pukekohe Central,-999,-999,9,-999,-999,12,-999,-999,-999,-999,21,-999,-999,18,-999,-999,9,-999,-999,-999,-999,30
162400,Glenbrook,Glenbrook,166200,Buckland,Buckland,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162400,Glenbrook,Glenbrook,169700,Aka Aka,Aka Aka,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21
162500,Hingaia,Hingaia,134800,Auckland-University,Auckland-University,-999,15,-999,-999,-999,-999,-999,21,-999,-999,39,-999,18,-999,-999,-999,-999,-999,21,-999,-999,45
162500,Hingaia,Hingaia,140300,Mount St John,Mount St John,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162500,Hingaia,Hingaia,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162500,Hingaia,Hingaia,148102,Pakuranga North,Pakuranga North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
162500,Hingaia,Hingaia,161400,Kingseat-Karaka,Kingseat-Karaka,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,27
162500,Hingaia,Hingaia,162500,Hingaia,Hingaia,27,-999,153,12,9,-999,-999,-999,-999,-999,207,39,6,165,45,18,-999,-999,-999,-999,-999,279
162500,Hingaia,Hingaia,163100,Pahurehure,Pahurehure,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
162500,Hingaia,Hingaia,163200,Papakura Central,Papakura Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162500,Hingaia,Hingaia,163700,Rosehill,Rosehill,-999,-999,21,-999,9,-999,-999,-999,-999,-999,33,-999,-999,39,-999,9,-999,-999,-999,-999,-999,60
162601,Takanini South East,Takanini South East,131900,Mount Albert West,Mount Albert West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
162601,Takanini South East,Takanini South East,134800,Auckland-University,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,24
162601,Takanini South East,Takanini South East,157301,Ormiston North,Ormiston North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
162601,Takanini South East,Takanini South East,157600,Wiri West,Wiri West,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
